age,income,home_ownership,emp_length,default_on_file,cred_hist_length,loan_grade,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,loan_status,overdue_times
28,51200.0,RENT,0.0,N,10,B,EDUCATION,5000.0,11.14,0.1,0,0
28,51200.0,RENT,0.0,N,10,B,EDUCATION,5000.0,11.14,0.1,0,0
28,51200.0,RENT,0.0,N,10,B,EDUCATION,5000.0,11.14,0.1,0,0
28,51200.0,RENT,0.0,N,10,B,EDUCATION,5000.0,11.14,0.1,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
27,45000.0,MORTGAGE,2.0,N,10,A,EDUCATION,3000.0,6.62,0.07,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
28,51996.0,RENT,1.0,N,6,C,PERSONAL,5000.0,,0.1,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
27,45000.0,MORTGAGE,4.0,N,8,B,EDUCATION,10000.0,10.65,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
29,45000.0,OWN,0.0,Y,6,D,MEDICAL,10000.0,17.58,0.22,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
28,45000.0,MORTGAGE,0.0,N,6,B,VENTURE,3675.0,,0.08,0,0
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,2.0,N,10,C,PERSONAL,8500.0,13.57,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
35,20000.0,RENT,0.0,Y,10,D,EDUCATION,8500.0,15.05,0.42,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
29,21996.0,RENT,6.0,Y,7,D,DEBTCONSOLIDATION,8500.0,14.11,0.39,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
27,23000.0,RENT,0.0,N,7,A,VENTURE,8500.0,,0.37,1,1
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,2.0,N,8,C,MEDICAL,8000.0,14.65,0.18,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
32,45000.0,MORTGAGE,0.0,N,9,B,VENTURE,14000.0,12.69,0.31,0,0
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
33,25000.0,RENT,,N,6,C,DEBTCONSOLIDATION,8500.0,13.43,0.34,1,1
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
30,45000.0,MORTGAGE,6.0,N,5,A,HOMEIMPROVEMENT,7500.0,7.9,0.17,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
27,45000.0,MORTGAGE,4.0,N,9,A,MEDICAL,5000.0,6.03,0.11,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
32,45000.0,MORTGAGE,8.0,N,10,A,DEBTCONSOLIDATION,2100.0,6.99,0.05,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
28,45000.0,MORTGAGE,12.0,N,8,A,HOMEIMPROVEMENT,8000.0,7.49,0.18,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
32,45000.0,MORTGAGE,8.0,N,6,A,MEDICAL,9250.0,8.49,0.21,0,0
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
28,27050.0,RENT,,Y,10,C,VENTURE,8500.0,15.96,0.31,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
31,39000.0,MORTGAGE,11.0,N,6,A,DEBTCONSOLIDATION,2200.0,7.49,0.06,1,1
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
35,27996.0,RENT,14.0,N,6,B,MEDICAL,8500.0,11.58,0.3,0,0
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
27,39000.0,MORTGAGE,11.0,N,6,E,HOMEIMPROVEMENT,5000.0,18.79,0.13,1,1
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
28,45000.0,MORTGAGE,6.0,N,10,A,DEBTCONSOLIDATION,10000.0,5.99,0.22,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
32,45000.0,MORTGAGE,16.0,N,6,A,PERSONAL,6000.0,7.49,0.13,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
34,45000.0,OWN,0.0,N,5,A,VENTURE,7000.0,5.42,0.16,0,0
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
28,31800.0,RENT,2.0,N,10,D,MEDICAL,8500.0,16.07,0.27,1,1
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
31,45000.0,MORTGAGE,16.0,N,10,B,VENTURE,6000.0,10.99,0.13,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
27,45000.0,MORTGAGE,3.0,N,7,A,PERSONAL,4000.0,6.99,0.09,0,0
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
30,39000.0,MORTGAGE,13.0,Y,10,C,HOMEIMPROVEMENT,3000.0,13.99,0.08,1,1
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
28,33000.0,RENT,12.0,N,9,C,MEDICAL,8500.0,13.99,0.26,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
35,45000.0,MORTGAGE,5.0,N,9,A,VENTURE,6000.0,6.99,0.13,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,37273.0,RENT,4.0,N,10,B,PERSONAL,8500.0,10.0,0.23,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
27,38000.0,RENT,5.0,N,10,A,EDUCATION,8500.0,6.99,0.22,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
29,45000.0,OWN,13.0,N,8,B,VENTURE,15000.0,11.49,0.33,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40000.0,RENT,2.0,N,8,C,MEDICAL,8500.0,12.53,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
30,40556.0,RENT,12.0,Y,7,C,EDUCATION,8500.0,12.87,0.21,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
32,45000.0,MORTGAGE,12.0,N,7,A,EDUCATION,4800.0,7.49,0.11,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,42000.0,RENT,4.0,N,8,B,DEBTCONSOLIDATION,8500.0,9.99,0.2,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
27,45000.0,MORTGAGE,11.0,N,7,B,PERSONAL,3450.0,11.99,0.08,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
28,45000.0,MORTGAGE,5.0,Y,8,D,HOMEIMPROVEMENT,15000.0,15.99,0.33,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
30,44000.0,RENT,1.0,N,7,B,EDUCATION,8500.0,11.36,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
33,45000.0,RENT,2.0,N,6,B,MEDICAL,8500.0,10.62,0.19,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
29,45000.0,MORTGAGE,4.0,N,6,D,PERSONAL,15000.0,18.49,0.33,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
30,45000.0,RENT,0.0,N,7,B,MEDICAL,8500.0,11.89,0.19,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
28,47500.0,RENT,2.0,N,10,A,EDUCATION,8500.0,7.88,0.18,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
27,45000.0,MORTGAGE,5.0,N,7,C,DEBTCONSOLIDATION,5400.0,12.99,0.12,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
34,50004.0,RENT,5.0,N,6,B,VENTURE,8500.0,9.45,0.17,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
28,53000.0,RENT,2.0,N,9,A,MEDICAL,8500.0,5.79,0.16,0,0
32,54000.0,RENT,16.0,N,6,A,HOMEIMPROVEMENT,8500.0,7.49,0.16,0,0
